Date,TimeblockId,DAM_Price,RTM_Price,RTM_Purchase_Bid,RTM_Selling_Bid,DAM_Purchase_Bid,DAM_Selling_Bid,Demand
25-12-2020,84,2399.8,2399.61,934.8,3930.1,8410.1,12602.9,144932
25-12-2020,85,2494.82,2609.91,998.4,3519.9,8170.4,12913,142959
25-12-2020,86,2469.55,2609.28,996.4,3657.6,7684.8,13610.1,140923
25-12-2020,87,2399.74,2369.53,1029.9,4271.9,7181.3,13817.4,138283
25-12-2020,88,2399.02,1499.87,1023.1,4815.6,6759,14174.7,136720
25-12-2020,89,1999.72,2369.84,1974.9,4715.1,6337.9,15287.8,135681
25-12-2020,90,1999.72,2434.59,2050.2,4705,6249.3,15894.8,135578
25-12-2020,91,2102.18,2369.16,1818.7,5074.9,6225.1,15588.8,134577
25-12-2020,92,2102.4,2369.42,1799.5,5018,6330.9,16638.8,132674
25-12-2020,93,2018.26,2434.77,2306.2,4957.5,6358.8,17525.8,130931
25-12-2020,94,2018.11,2292,1916.2,5013.5,6080.7,17781.8,129715
25-12-2020,95,1999.87,2089.27,1389.1,5380.9,6305.6,17847.8,128810
25-12-2020,96,1999.71,2069.38,1313,5411.2,6126.9,17611.8,127453
26-12-2020,1,2018.88,2069.76,1122.7,4623.5,6641.3,14924.3,126186
26-12-2020,2,2050.16,2089.87,1217.7,4830.2,6819.7,15984.4,126224
26-12-2020,3,2018.51,2189.79,1376.9,4809,6892.6,17022.8,125616
26-12-2020,4,1999.84,2189.17,1324.1,4969.2,6811.6,18422.4,125194
26-12-2020,5,1999.42,1973.96,1206.2,4882.4,6893.9,19587.5,124145
26-12-2020,6,1941.37,1995.25,1301.6,5047.3,6838.7,20690.5,123182
26-12-2020,7,1877.74,1999.68,1409.2,4916.1,6904.1,21054.5,122398
26-12-2020,8,1877.22,2069.65,1419.2,5073.1,6873,21712.5,122111
26-12-2020,9,1825.1,2189.12,1632.4,5031.7,6958.6,22115.1,121503
26-12-2020,10,1818.67,2069.46,1403.7,5141.8,6989.7,22202.1,121155
26-12-2020,11,1799.65,1980.09,1393.5,5072.6,6918.8,22396.1,121089
26-12-2020,12,1792.49,1964.25,1388.5,5291.8,6934.7,22849.7,120918
26-12-2020,13,1792.45,1994.12,1273.4,5105.6,6940.1,22437.5,120668
26-12-2020,14,1774.39,1979.35,1348.4,5483.6,6940.3,22433.5,120812
26-12-2020,15,1774.31,2189.72,1480,4852.9,6982.4,22441.5,120851
26-12-2020,16,1792.42,2100.45,1433.5,5062.9,7034.6,22454.5,120917
26-12-2020,17,1818.43,2202.08,1536.8,4841.9,7335,21723.5,121566
26-12-2020,18,1999.04,2201.05,1515.3,4945.1,7560.8,21230.5,122905
26-12-2020,19,1999.51,2200.65,1665.8,4862.7,7799.5,20550.5,124267
26-12-2020,20,2050.21,2159.9,1705.9,5104,8127.7,20046.8,125790
26-12-2020,21,2100.58,2188.5,1625.9,4822.8,8371.2,18568.3,127776
26-12-2020,22,2196.9,2200.42,1531,4650.5,8876.1,17053,129974
26-12-2020,23,2200.69,2167.78,1510.6,4111.6,9183.6,16190.8,133294
26-12-2020,24,2106.71,2163.31,1655,4448.8,9522.6,16135.5,136652
26-12-2020,25,2399.99,3074.88,1910.9,3517.2,9563.7,13699.8,138883
26-12-2020,26,2809.4,3074.75,1668,3212.1,11129.3,13703.2,142744
26-12-2020,27,2966.71,3138.84,1368.1,2712.9,12091.9,13078.3,147033
26-12-2020,28,3100.82,3200,1163.3,2174.3,13334.7,13161.1,151478
26-12-2020,29,3500.23,3138.51,1213.5,2379.9,14494.3,12943.9,154765
26-12-2020,30,4100.17,3600.02,1689.6,1829.8,15124.5,12426.9,158679
26-12-2020,31,4500.53,3999.18,2638.7,2117.3,16065,11836.1,162225
26-12-2020,32,5000.43,5000.06,2981.5,2081.8,17388.4,11766.2,164798
26-12-2020,33,5000.57,6050.34,3684.4,2244.3,17838.4,11376.4,167277
26-12-2020,34,5100.65,6050.42,3909.4,2210,17795,10940.4,170243
26-12-2020,35,5800.77,6050.37,3998.3,2312.5,17595.3,10347.2,173495
26-12-2020,36,5800.87,6050.4,4051.3,2338.6,17528.2,9787.6,175091
26-12-2020,37,5999.54,6050.12,3992.4,2881.6,16963.6,9222.2,176256
26-12-2020,38,5999.09,6050.15,3967.3,2806.6,16625.6,9234.3,177768
26-12-2020,39,5400.89,6050.42,4317.4,2696.3,16197.4,9329.9,178745
26-12-2020,40,5400.95,6050.42,4225.4,2592,16095.3,9215.2,178998
26-12-2020,41,5400.69,3900.35,2655.1,3038.8,15515.2,9360,178520
26-12-2020,42,5400.57,3939.05,2700.1,3039.1,15236.6,9359.8,178531
26-12-2020,43,5100.36,4499.17,3999.9,3051.2,14735.6,9427.9,178972
26-12-2020,44,4894.06,4132.18,3732.9,2939.7,14143.7,9516.8,178555
26-12-2020,45,4500.26,3741.17,3123.8,2847.1,13772.8,9637.9,177890
26-12-2020,46,4200.51,3500.4,2991.8,2774.1,13456.7,9481.6,177233
26-12-2020,47,4200.1,3192,2242.8,2753.1,12639.4,9098.5,176370
26-12-2020,48,4000.74,3138.79,2206.9,2939.6,12177.1,8652.3,175350
26-12-2020,49,3614.61,3679.51,3271.1,2302.7,11396.9,9117.6,173575
26-12-2020,50,3614.93,3504.14,3044.1,2430.4,11478.9,9141.5,173291
26-12-2020,51,3500.2,4000.49,4069.6,2453.3,11324.4,9236.4,172754
26-12-2020,52,3400.19,3777.34,3777.5,2537,10846.1,9256.9,171727
26-12-2020,53,3148.46,3679.33,3416.9,2784.1,10121.4,9750.5,168360
26-12-2020,54,2961.48,3499.64,3128.7,3162.3,9890.7,10747.2,166340
26-12-2020,55,2999.96,3419.71,3121.9,3723.5,9878.7,11026.7,165106
26-12-2020,56,2961.66,3419.72,3311.3,3926.2,9873.7,11710.5,163386
26-12-2020,57,2899.3,3249.64,2963.4,4032.5,9952.7,12087.2,160870
26-12-2020,58,2899.1,3399.7,3150.4,3858.9,10462.5,12433.9,160905
26-12-2020,59,2809.83,3249.35,2751.5,3965.1,10745.3,12937.6,160885
26-12-2020,60,2809.37,3249.05,2655.6,3917.5,11298.3,13692.4,160684
26-12-2020,61,2966.47,2975.29,2476.9,4038.6,11702.7,13125.2,159403
26-12-2020,62,2998.89,3000.45,2476.9,3909.1,12288.7,12967.1,158932
26-12-2020,63,3098.29,3336.37,2847.8,3274.9,13124.4,12749.5,158968
26-12-2020,64,3116.41,3410.25,2869.6,3216.6,13459.9,12650.4,159449
26-12-2020,65,3400.46,3239.25,2411.3,3514.8,13879.2,12200.9,158449
26-12-2020,66,3548.42,3239.72,2383.7,2878.8,14428.9,11992.4,158066
26-12-2020,67,4200.46,3500.17,3382.7,2869.4,15391.6,11224.2,159294
26-12-2020,68,4600.59,3599.9,3845.5,2961.9,15087.7,10746.5,159860
26-12-2020,69,4100.2,3239.26,2481.4,3053.1,14117.9,10796.5,158592
26-12-2020,70,4100.03,3239.91,2501.3,2840.8,13715.1,10513.3,159228
26-12-2020,71,3800.38,3391.6,2952.4,2874.8,14053.1,10709.3,160640
26-12-2020,72,4200.88,3244.44,2987.2,3341,14908,10521.7,162724
26-12-2020,73,4200.25,3351.01,2673.1,3097.8,15159.5,12004,162457
26-12-2020,74,5400.36,3386.4,2865.4,3246.3,15562.7,11579.1,164025
26-12-2020,75,5100.09,3239.13,2312.2,2956.1,15229,11670.6,165258
26-12-2020,76,4500.35,3239.62,2424.3,2950.3,14266.7,11708.8,165202
26-12-2020,77,3827.39,3400.16,2502.7,2660,12961.2,11605.7,164160
26-12-2020,78,3550.63,3237.41,2284.3,2911.4,12600.1,11790.8,162505
26-12-2020,79,3648.69,3078.5,1646.9,2931.8,12273.4,11414.7,160473
26-12-2020,80,3548.36,3019.83,1478.2,2920.7,11524.9,11061.2,158261
26-12-2020,81,3300.32,3218.05,1353.6,2699.6,10507.3,11173.5,155256
26-12-2020,82,2799.34,2989.27,1268.6,3088.6,9578.4,11442.5,152051
26-12-2020,83,2799.52,2809.71,961.4,3068.6,9569.5,11449.1,149994
26-12-2020,84,2718.02,2774.91,934.2,3174.4,9380.9,11804.1,148225
26-12-2020,85,2749.81,2699.26,1029.7,3415,9045.9,11789.5,146303
26-12-2020,86,2718.23,2699.19,1011.9,3732.5,8614.4,12522.6,144502
26-12-2020,87,2569.79,2609.23,1087.9,3939.1,8155.2,12920.3,141943
26-12-2020,88,2469.16,2369.28,1093.7,4352.7,7612.6,13214.7,139290
26-12-2020,89,2106.17,2369.71,1430.1,4553.9,7571.1,13871,137826
26-12-2020,90,2089.26,2369.56,1285.3,4599.1,7297.2,14453,137567
26-12-2020,91,2104.08,2469.19,1667.2,4721.1,7153.6,14122,136258
26-12-2020,92,2103.89,2443.57,1616.9,4735,7113.3,14958.9,135025
26-12-2020,93,2202.4,2469.31,2047,5322,7260.2,15800.7,133392
26-12-2020,94,2200.73,2469.53,2083.1,5322,7107,16365.6,131553
26-12-2020,95,2200,2369.36,1707.4,5332,7149.4,16164.6,130492
26-12-2020,96,2049.85,2313.67,1615.3,5362,7105.1,16092.6,129288
27-12-2020,1,2106.89,2434.13,1759.9,4925.7,6731.9,16023.7,128200
27-12-2020,2,2106.57,2434.27,1709.9,4830.7,6823.4,16650.2,127883
27-12-2020,3,2106.31,2369.2,1785.3,5149.2,6847.7,17379.6,127229
27-12-2020,4,2089.41,2294.64,1854.6,5315,6872.3,18143.4,126660
27-12-2020,5,2018.57,2279.16,1662.4,5344.7,6835.1,18984,125930
27-12-2020,6,1999.67,2291.4,1681,5155.7,6739.9,20113,125101
27-12-2020,7,1999.77,2096.7,1864.9,6038.8,6799.9,20432,124154
27-12-2020,8,1999.57,2089.97,1523.9,5660.8,6784,21085.9,123545
27-12-2020,9,1999.51,1799.78,1198,5729.5,6926.4,21132.9,122499
27-12-2020,10,1999.35,1799.96,1156.3,5721.7,6970.5,21250.9,122474
27-12-2020,11,1999.17,2072.3,1570,5461.5,6898.3,21316.7,122540
27-12-2020,12,1999.03,2110.16,1660,5608.5,6881.4,21771.3,122214
27-12-2020,13,1949.19,2069.51,1554.9,5456.5,6862.1,21390.8,122104
27-12-2020,14,1877.9,2110.02,1666.2,5587.7,6856.2,21521.8,122614
27-12-2020,15,1949.53,1976.07,1301.5,5407.2,6951.5,21537.8,122516
27-12-2020,16,1877.94,1987.4,1366.3,5623.7,6857.7,21603.8,122475
27-12-2020,17,1941.16,2178,1637.8,5196.5,6949.6,21565.8,123051
27-12-2020,18,1999.52,2189.41,1714.4,5291.4,7162.6,21236.8,124173
27-12-2020,19,2018.72,1988.89,1610,5486.2,7510.7,20515.8,125070
27-12-2020,20,2102.32,1964.61,1532.7,5416.1,7754.9,20121.7,126521
27-12-2020,21,2201.39,2150.16,1473.2,4964.9,8227.3,19523.3,128337
27-12-2020,22,2201.62,2200.51,1518.2,4756.9,8775.1,18504.4,130602
27-12-2020,23,2193.9,2234.43,1618.5,4560.9,8953.9,17859.2,133182
27-12-2020,24,2106.7,1997.24,1536.6,4899.2,9339.1,17956.5,135725
27-12-2020,25,2799.56,2600.36,914,3563.4,9672.3,14597,137511
27-12-2020,26,2809.85,2206.4,748.1,3136.6,10946.1,14676.6,140882
27-12-2020,27,3058.22,2149.13,419.2,2734.3,11838.3,13869.5,144603
27-12-2020,28,3200.37,2149.46,370,2320.4,12730.6,14269,148479
27-12-2020,29,3242.01,2600.21,562,2460.3,12733.1,14003.2,151204
27-12-2020,30,3743.13,2889.31,991.5,2059.6,13505,13293.5,154449
27-12-2020,31,4500.47,3239.27,2373.1,2169.5,14422.2,13013.4,158034
27-12-2020,32,5500.45,3239.37,2358.5,2220.5,15346.1,12883.1,160164
27-12-2020,33,4500.75,3149.09,2251,3299.8,14664,13005.9,161205
27-12-2020,34,4888.9,3149.02,2211.7,3169.4,14622.3,12524.2,163247
27-12-2020,35,4500.94,3159.81,2177.8,3247.7,14187.9,12302.5,165844
27-12-2020,36,4844.27,3150.59,2036.4,3238.5,13925,11843.5,167982
27-12-2020,37,4500.78,3019.76,1684.7,2999.5,13032.5,11546.7,169661
27-12-2020,38,4500.47,2999.48,1459.3,2739.3,12728.6,11725.6,171330
27-12-2020,39,4500.51,2829.98,1454.8,2906.6,12899,11959.3,171650
27-12-2020,40,4500.12,2829.48,1372.3,2957.7,12327.4,11797.2,171842
27-12-2020,41,3630.41,2809.81,1300.7,2884.7,11644,11997.9,171763
27-12-2020,42,3700.45,2809.95,1300.7,2852.6,11799.6,11998.3,171957
27-12-2020,43,3679.11,3000.3,1810.6,2343.4,11408.7,11541.1,172462
27-12-2020,44,3550.34,3000.56,2014.1,2383.3,11017.5,11427.1,172194
27-12-2020,45,3500.49,2699.21,1242.7,2811.8,10737.7,11386.6,171451
27-12-2020,46,3614.02,2699.4,1255.5,2860.3,10584,11118.7,170964
27-12-2020,47,3520.34,2800.2,1258.8,2613.5,10188.3,10809.1,170001
27-12-2020,48,3462.32,2720.17,1237.3,2793.9,9785.1,10686.2,169616
27-12-2020,49,3050.66,2989.21,1455.8,3044.5,9112.5,10889.7,168429
27-12-2020,50,3099.19,3004.3,1516.4,3226.5,9128.1,10704.6,167868
27-12-2020,51,3000.6,2886.34,1512.5,3512.6,9085.2,10599,167373
27-12-2020,52,2989.31,2701.55,1416.1,3603.3,8913.1,10619.5,166265
27-12-2020,53,2870.42,2701,1662.9,3807.1,8485.6,11627.4,163517
27-12-2020,54,2749.44,2499.95,1341,4056.1,8304.7,12673.2,161789
27-12-2020,55,2749.2,2396.79,1428.8,4511.5,8004.9,12839.9,160431
27-12-2020,56,2749.42,2397.41,1407.2,4400.6,7966.3,13330.1,157770
27-12-2020,57,2749.26,2369.9,1027.3,4253.3,7947.6,14050.4,155767
27-12-2020,58,2649.37,2369.9,1010.2,4282.5,7911.9,14547.6,154575
27-12-2020,59,2600.7,2369.41,1270.5,3883.9,8213.6,14929.3,153903
27-12-2020,60,2459.13,2369.04,1235.6,4028.2,8711.8,15562.4,153166
27-12-2020,61,2649.69,2299.34,1279.9,4233.5,8850.3,15124.8,151720
27-12-2020,62,2649.18,2299.03,1279.9,4172.1,9090.6,15026.2,150323
27-12-2020,63,2809,2293.1,1331.7,4360.3,9888.2,14946.1,149238
27-12-2020,64,2809.13,2279.89,1321.7,4543.7,9967.2,14805,148150
27-12-2020,65,2950.57,2503.1,1441.9,3571.7,10649.6,14000.1,147578
27-12-2020,66,2998.27,2609.7,1448.6,3254.4,11057.8,13757.3,148088
27-12-2020,67,3150.52,2609.09,1141.4,3225.8,11542.2,13146.1,148844
27-12-2020,68,3099.02,2889.21,1551.5,3211.6,11203.1,13025.6,149365
27-12-2020,69,2809.74,2349.38,733.5,3637.1,10162.2,12900.9,147588
27-12-2020,70,2809.27,2299.7,651.2,3888.9,9355.9,12466.4,148087
27-12-2020,71,2809.55,2249.31,653.5,4116.5,9313.9,12409.3,150506
27-12-2020,72,2989.21,1500.91,538.5,4002,9777.5,12341.1,152845
27-12-2020,73,2809.47,2099.01,236.9,3826.2,9900.3,13761.6,152540
27-12-2020,74,3098.83,2209.3,401.9,3467,10179.5,13321.8,153813
27-12-2020,75,3009.39,2774.31,968.8,2456,9972.3,13074.7,154723
27-12-2020,76,2749.96,2809.98,1212,2537.8,9352.9,12957.7,154731
27-12-2020,77,2749.9,3189.51,1291.9,2305.5,8896.9,12282.8,153676
27-12-2020,78,2989.39,3249.12,1371.9,2181.3,9196.6,12123.1,151921
27-12-2020,79,3242.94,3004.45,926.8,2677.8,9140.3,11531.7,149704
27-12-2020,80,2911.22,2914.47,852.7,2792.4,8661.5,11885.9,147775
27-12-2020,81,2649.42,2299.77,672.9,3258,8130.4,12721.4,144947
27-12-2020,82,2499.55,2599.11,872.9,3576.6,7701.8,12673.1,143063
27-12-2020,83,2649.11,2609.14,922.4,3403.7,7556.9,12695.3,141258
27-12-2020,84,2399.85,2469.23,942.4,3687.3,7319.6,13692.1,139392
27-12-2020,85,2418.34,2369.86,831,3826.6,7033,14372.5,137598
27-12-2020,86,2399.34,2279.88,847.4,4162,6667.3,14728.4,136243
27-12-2020,87,2399.03,2279.41,962.5,4340.8,6335.2,15127.7,133884
27-12-2020,88,2399.35,2279.83,1042.5,4502.5,6087.9,15163.4,131689
27-12-2020,89,2196.46,2099.48,1195.4,5123.7,6046.7,15605.5,129890
27-12-2020,90,1999.99,2234.53,1052.7,4955.8,5992,16281.5,129583
27-12-2020,91,2200.71,2234.3,1198.7,4942.5,5919.1,16327.5,129044
27-12-2020,92,2201.9,2234.87,1149.1,4969.1,5968.4,17100.3,128054
27-12-2020,93,2196.8,2234.3,1109.8,5345.3,6008.3,17520,126931
27-12-2020,94,2096.09,2069.4,1072.2,5533.5,6030.5,17361.9,125625
27-12-2020,95,2050.18,1989.08,867.8,5512.6,6080.9,16785.9,124513
27-12-2020,96,1999.83,1999.81,1211.6,5709.9,5909.1,16870.4,123316
28-12-2020,1,1999.73,2089.42,1315,5094.5,6102,17299.2,122302
28-12-2020,2,1999.73,1999.84,1115,5449.6,6348.7,18360.7,122182
28-12-2020,3,1999.42,2089.7,1165.1,5251.1,6381.4,19251.1,121524
28-12-2020,4,1877.89,1999.68,1025.4,5522.5,6354.4,20082,120998
28-12-2020,5,1877.28,1799.34,954.2,5260,6407.7,21279.6,120146
28-12-2020,6,1815.74,1526,951.2,5586.8,6359.2,22386.6,119637
28-12-2020,7,1815.03,1487.8,1040.1,5643.3,6325.9,22784.6,118993
28-12-2020,8,1790.99,1739.4,1131.8,5662.1,6295.3,23455.5,118635
28-12-2020,9,1790.42,1990.6,1561.7,5571.5,6389.9,23613,117926
28-12-2020,10,1774.56,1899.62,1492.4,6048.3,6429.7,23671,117634
28-12-2020,11,1766.26,1899.5,1566.7,5902.6,6375,23782,117564
28-12-2020,12,1763.08,1899.23,1472.7,6216.4,6337.6,24267.5,117592
28-12-2020,13,1744.04,1849.34,1336.5,5843,6316,23846,117485
28-12-2020,14,1744.12,1849.55,1516.5,6155.2,6310.7,23870.9,117561
28-12-2020,15,1763.09,1799.62,1404.4,5971.2,6505.3,23460.9,117750
28-12-2020,16,1744.68,1816.03,1416.6,6055.2,6404.8,23565.9,118143
28-12-2020,17,1763.47,2089.31,1487.3,5647.7,6499.2,23359.8,118580
28-12-2020,18,1815.1,2189.2,1589.6,5674.1,6660.2,23053.8,120175
28-12-2020,19,1877.57,1989.47,1425.5,5695.2,6957.9,22161.9,121459
28-12-2020,20,1999.37,2069.53,1508.6,5516.1,7230.2,21814.3,123053
28-12-2020,21,1999.71,2199.87,1535.1,5185.3,7312.2,20507,124739
28-12-2020,22,1999.74,2279.31,1521.1,5146.3,7789.7,19136.2,127387
28-12-2020,23,1999.9,2234.4,1571.1,5061.7,8085.4,18236.1,129106
28-12-2020,24,1999.77,2189.78,1570.1,5441.5,8365.4,18119.2,131005
28-12-2020,25,2399.1,1821.15,779.1,4243.3,8806.8,15408,132639
28-12-2020,26,2459.01,1802.6,452.1,3592.7,9960.6,15195.7,135914
28-12-2020,27,2809.11,1600.9,402.2,3114.5,10966.5,14532.8,138895
28-12-2020,28,2809.42,1850.45,562.2,2885.4,11808.4,14761.7,143598
28-12-2020,29,2962.85,2500.67,470.1,1832.2,12435.8,14365.6,151748
28-12-2020,30,3200.78,2600.07,750.8,1906,13035.1,14191.3,156980
28-12-2020,31,3548.8,2809.78,1009.2,1955.1,13776.8,13889.8,160946
28-12-2020,32,3771.57,2709.78,1038.9,1924.5,14097.9,13586.5,164626
28-12-2020,33,4489.69,3500.46,2020.5,1761.2,14146.5,12730.6,167273
28-12-2020,34,4500.39,3506.54,2244.1,1694.3,13923.7,12221.4,170306
28-12-2020,35,4500.84,3507.05,2324.7,1807.9,14135,11815.7,172767
28-12-2020,36,5989.48,3499.65,2149.1,1826.6,14043.1,11251.9,174993
28-12-2020,37,5989.5,3400.83,2081.8,2272.7,13342.1,10835.1,176498
28-12-2020,38,4500.9,3250.21,2037.8,2353.1,13093.9,10840.9,178854
28-12-2020,39,6000.04,3240,2092.7,2227.9,13643.7,10818.1,180325
28-12-2020,40,5500.7,3448.25,2410.1,2215.5,13359.7,10770.1,180535
28-12-2020,41,4500.14,3100.29,1709.1,2165.2,12597.4,10744.7,180048
28-12-2020,42,4500.13,3078.23,1619.1,2210.9,12725.3,10750.6,180519
28-12-2020,43,4500.08,3100.18,1714.1,2377.9,12489.6,10539.1,180511
28-12-2020,44,4010.69,3100.11,1732.4,2397.1,12310.1,10592.3,179543
28-12-2020,45,4500.12,3079.29,1622.7,2330.7,12283.2,10288.7,178121
28-12-2020,46,3679.47,3079.15,1516.2,2377,11465.2,10210.9,178493
28-12-2020,47,3743.46,3092.9,1845.8,2212.6,11384.2,9976.7,176663
28-12-2020,48,3630.22,3092.52,1850.8,2356.7,10986.1,9885.5,175981
28-12-2020,49,3500.05,3078.47,1409.9,2087.2,10655,10415.4,173653
28-12-2020,50,3462.16,3078.33,1339.5,2270.7,10459.4,10541.5,173241
28-12-2020,51,3100.17,2999.96,1435.1,2376.9,10067.5,10618,172507
28-12-2020,52,2989.75,2720.53,1259.2,2477,9586.4,10758.5,171067
28-12-2020,53,2989.16,3049.16,1431.3,2834.6,9310,11566.2,168318
28-12-2020,54,2800.88,2549.24,1045.3,3127.7,8915,12535.5,167446
28-12-2020,55,2809.59,2773.52,1219,2907.9,8669.6,12671.3,166093
28-12-2020,56,2749.93,2519.79,1179.8,3061.8,8608.9,13369.3,164447
28-12-2020,57,2809.26,2630.98,1166.5,3378.3,8681.8,14029.9,162053
28-12-2020,58,2809.16,2520,1031.1,3200.7,8941.3,14601.7,161526
28-12-2020,59,2749.9,2369.9,1036,3320.6,9274.4,15112.5,160771
28-12-2020,60,2730.63,2369.63,1044.4,3528.9,9905.9,15911.3,160490
28-12-2020,61,2809.28,2519.6,1087.6,2811.8,10184.8,15432,159877
28-12-2020,62,2809.49,2702.74,1111.9,2645.8,10804.6,15360.6,159746
28-12-2020,63,2809.81,3078.53,2017.4,2792.8,11078.8,15186,158914
28-12-2020,64,2962.48,3006,2128.9,2913.6,11417.1,14964.9,158862
28-12-2020,65,2998.18,3001,2146.4,3179.9,11749.2,13943.1,158560
28-12-2020,66,3058.26,3259.96,2282.1,2756.3,12488.1,13750.9,159139
28-12-2020,67,3548.02,3507.5,2905,2284.5,13116.1,13057.9,159458
28-12-2020,68,3489.7,3743.73,2813.4,1829.2,12911.1,12908.9,160461
28-12-2020,69,2999.81,3078.97,1343.5,2897.7,11703.1,13158.1,160281
28-12-2020,70,3150.61,3199.49,1564.6,2527.9,11902.5,13170.4,161426
28-12-2020,71,3409.76,3489.49,1804.9,2158.4,12058.9,12632.5,163743
28-12-2020,72,3624.46,3100.64,1708.1,1973.9,12721.3,12329.6,165316
28-12-2020,73,3548.15,3261,1299.5,1780,12879.8,13505.7,165390
28-12-2020,74,3679.29,3679.48,1727.8,1783.4,12780.9,13061.3,166849
28-12-2020,75,3679.99,3448.56,1349.3,1606,12488.1,12623.2,168195
28-12-2020,76,3548.57,3400.69,1362.6,1758.9,11836.6,12508.9,167420
28-12-2020,77,3630.95,3180.72,1492.7,2102.8,11604.4,11952.6,165288
28-12-2020,78,3679.03,3078.57,1361,2289.1,11338.5,11808.1,162922
28-12-2020,79,3679.09,2999.77,1132.3,2245.7,11141.5,11705.2,160249
28-12-2020,80,3462.47,3078.17,1303.2,2485.8,10476.1,11867.5,157038
28-12-2020,81,2749.14,3078.54,1498.5,2897.2,9344.2,12899.2,154121
28-12-2020,82,2399.57,2674.99,1449.2,3355.3,8649.5,13023.2,151782
28-12-2020,83,2399.57,2535,1279.1,3376.3,8656.8,12903.2,149940
28-12-2020,84,2369.22,2369.89,1179.1,3739.6,8331.3,13854,147616
28-12-2020,85,2393.58,2369.41,1064.3,3606.2,8070.8,13841.7,145470
28-12-2020,86,2399.48,2500.1,1210.1,3716.3,7657.4,14209.6,143421
28-12-2020,87,2399.9,2579.06,1445.2,4061.3,7226.8,14569.5,140637
28-12-2020,88,2399.86,2509.79,1327.2,4094.3,6942.6,15108.5,138358
28-12-2020,89,2089.37,2369.16,1224.5,4693,6442.7,15499.3,136477
28-12-2020,90,1999.87,2369.39,1168.1,4536.5,6292,16301.3,135910
28-12-2020,91,1999.95,2279.82,1046.3,4650,5885.8,16342.3,134276
28-12-2020,92,1999.75,2369.17,1071.3,4523,5726.3,17188.3,132620
28-12-2020,93,1999.78,2369.2,1101.8,4723.2,5866.7,18101.3,131200
28-12-2020,94,1999.84,2283.4,1291.8,4977.2,5895.2,17845.2,129662
28-12-2020,95,2000.64,2279.39,1231,5172.3,6057.5,17496.2,128497
28-12-2020,96,1999.83,2235,1434.5,5241.3,6216.5,17565.7,127707
29-12-2020,1,2200.5,2297.53,1181.9,4633.3,6576.9,15945.7,126684
29-12-2020,2,2200.59,2277.54,1162.8,4956.2,6845.1,17116.1,126517
29-12-2020,3,2130.44,2176.29,997.9,4941.8,6941.9,17963.6,125964
29-12-2020,4,2106.15,2069.59,1035.8,5162.7,6965.8,18733.5,125902
29-12-2020,5,2089.96,2043,1099.8,5007.5,6952.3,19802,124828
29-12-2020,6,2009.69,2069.41,1190.4,5288.7,6886.4,20912,124119
29-12-2020,7,2009.63,1923.47,1190.2,5626.6,6859.4,21454,123608
29-12-2020,8,2000.85,1917.81,1216.4,5850.7,6841.5,22217.9,123001
29-12-2020,9,1999.71,1799.03,1030.4,5317.7,6850.3,22247.4,121790
29-12-2020,10,1999.52,1874.82,1131.7,5558.9,6875.2,22347.4,121530
29-12-2020,11,1999.3,1888.7,1210.4,5543.7,6810.5,22447.4,121633
29-12-2020,12,1999.09,2002.2,1301.4,5684.9,6834.8,22911,121546
29-12-2020,13,1900.62,1840.89,1136.2,5394.8,6751.7,22716,121472
29-12-2020,14,1900.22,1888.9,1229.3,5768,6740.9,22708,121630
29-12-2020,15,1999.02,1799.53,1071.8,5332.8,6887.7,22624,121877
29-12-2020,16,1949.18,1840.6,1150.4,5647,6838.9,22471,121940
29-12-2020,17,1999.01,1840.8,1169.8,5390.8,6934.9,22195,122509
29-12-2020,18,1999.59,1956.42,1179.8,5508.9,7104.6,21451,124081
29-12-2020,19,2089.82,1987.54,1174.9,5092.9,7444.8,20563,125533
29-12-2020,20,2101.55,2069.93,1399.5,5248.7,7626.1,19901.1,127381
29-12-2020,21,2200.46,2095.15,1364.5,4982.1,7799.6,18623.2,128649
29-12-2020,22,2200.78,2279.07,1533.3,4903.6,8083.8,17408.4,130977
29-12-2020,23,2200.56,2369.22,1654.4,4275.1,8266.8,16676.8,133508
29-12-2020,24,2106.26,2234.47,1614.6,4599.8,8240.1,16413.9,135901
29-12-2020,25,2655.75,2434.18,723.6,3154.5,8997.5,14532.9,137577
29-12-2020,26,2749.06,1992.43,685.3,3216.1,10001.6,14679,141628
29-12-2020,27,2799.81,2167.16,696,2625.2,10523.6,14028.1,145018
29-12-2020,28,2809.41,2300.22,800.8,2581.3,11518.3,14477,148822
29-12-2020,29,2943.1,3100.35,1273.4,2349.1,11696.2,14098.9,153927
29-12-2020,30,3489.8,3100.32,1303,2034.7,12409,13104.2,159461
29-12-2020,31,3596.5,3100.51,1317.7,2058.2,12800.7,12779.1,162619
29-12-2020,32,4085.59,3239.45,1613.4,2262.7,13277.5,12314.2,165040
29-12-2020,33,3900.59,3078.91,1385.6,2780.6,13395.6,12465.4,167309
29-12-2020,34,3920.58,3190,1918.5,2817.6,12911.6,12058.2,170153
29-12-2020,35,4500.02,3299.35,2314.7,2566.5,12769.4,11420.4,172581
29-12-2020,36,4500.41,3400.36,2452.7,2611.9,12710.3,10952.3,174483
29-12-2020,37,4500.67,3241.92,2368.7,3159.3,12703.1,10499.6,176210
29-12-2020,38,4500.74,3299.46,2578.7,2963.6,12748,10476.8,177441
